pulse,spo2,gen_pulse,gen_spo2,timestamp,label,gen_label
75.0,100.0,75.4905794442961,99.06344123226143,2024-01-01 00:00:42,normal,normal
77.0,100.0,75.51912979530364,99.02906849478534,2024-01-01 00:00:43,normal,normal
94.84864345810118,100.0,75.54558422582753,99.01291868157962,2024-01-01 00:00:44,noise,normal
82.04562856863885,97.24439714581015,77.19312603481559,99.30151804233341,2024-01-01 00:00:45,noise,noise
86.0,100.0,77.24017299740599,99.31391797179208,2024-01-01 00:00:46,normal,noise
83.0,100.0,77.15139579406271,99.2575755848482,2024-01-01 00:00:47,normal,noise
83.0,100.0,77.04205412068458,99.21406787490058,2024-01-01 00:00:48,normal,noise
72.53902255233511,100.0,76.96640861504653,99.19184086323385,2024-01-01 00:00:49,noise,noise
78.0,100.0,80.19781888327796,99.10079060477992,2024-01-01 00:00:50,normal,noise
69.57011156205428,95.60308717956715,80.30538671630782,99.08375380528553,2024-01-01 00:00:51,noise,noise
76.0,100.0,80.48559481801712,99.04501976632943,2024-01-01 00:00:52,normal,noise
76.0,99.0,80.61328679381064,99.01960375185469,2024-01-01 00:00:53,normal,noise
76.0,99.0,80.70666177107331,99.00819316357102,2024-01-01 00:00:54,normal,noise
76.0,99.0,75.70984969411361,99.13764417440066,2024-01-01 00:00:55,normal,normal
75.0,99.0,75.61201771967947,99.12927318356837,2024-01-01 00:00:56,normal,normal
75.0,99.0,75.50976120937888,99.0661170005535,2024-01-01 00:00:57,normal,normal
75.0,99.0,75.41940240060256,99.02145856542377,2024-01-01 00:00:58,normal,normal
71.79206366913417,93.33850402871194,75.35895611784346,99.00107629572452,2024-01-01 00:00:59,noise,normal
76.0,99.0,74.69237914963988,99.08036137400326,2024-01-01 00:01:00,normal,noise
74.0,99.0,74.70774474503908,99.07671184870081,2024-01-01 00:01:01,normal,noise
74.0,99.0,74.65694833507794,99.02076371430456,2024-01-01 00:01:02,normal,noise
63.34913484560451,95.05649894927096,74.57754545004593,98.97614219844824,2024-01-01 00:01:03,noise,noise
75.0,99.0,74.51978232411004,98.95224706286356,2024-01-01 00:01:04,normal,noise
75.12043101951336,95.90037484387553,73.98958536336515,99.18054475747518,2024-01-01 00:01:05,noise,normal
75.0,99.0,74.05343161788454,99.19355720717942,2024-01-01 00:01:06,normal,normal
84.21674370476607,95.0969103755218,74.02107082957995,99.14358951831376,2024-01-01 00:01:07,noise,normal
73.0,99.0,73.94430510896773,99.10338749872436,2024-01-01 00:01:08,normal,normal
82.44022418257475,98.40123196240002,73.88960267749717,99.08250877057932,2024-01-01 00:01:09,noise,normal
79.12842853693292,100.0,74.9422060190897,99.42429545497859,2024-01-01 00:01:10,noise,noise
63.21622792377054,99.26800933691824,74.66919351254299,99.42564421526248,2024-01-01 00:01:11,noise,noise
72.0,99.0,74.29883188514256,99.36674417786332,2024-01-01 00:01:12,normal,noise
66.72056153786599,96.58464065720167,74.00919305809717,99.32632141737203,2024-01-01 00:01:13,noise,noise
72.0,99.0,73.83082918511008,99.30551646817854,2024-01-01 00:01:14,normal,noise
71.0,99.0,73.2762106580733,99.2997899581185,2024-01-01 00:01:15,normal,normal
74.69916871496636,99.89936731636487,73.38123384473552,99.30958754066498,2024-01-01 00:01:16,noise,normal
70.0,99.0,73.37220440279437,99.23620001088808,2024-01-01 00:01:17,normal,normal
72.30890526275657,94.49041384003807,73.33422267623303,99.18733182506492,2024-01-01 00:01:18,noise,normal
70.0,99.0,73.31556415805893,99.16646024835299,2024-01-01 00:01:19,normal,normal
70.0,99.0,71.47943356493151,98.99860222764369,2024-01-01 00:01:20,normal,normal
70.0,99.0,71.82507834147883,98.9896812916055,2024-01-01 00:01:21,normal,normal
70.0,99.0,72.06682987806406,98.97801816834027,2024-01-01 00:01:22,normal,normal
70.0,99.0,72.11865918408851,98.96272841180794,2024-01-01 00:01:23,normal,normal
71.0,99.0,72.11452973281631,98.95243332789835,2024-01-01 00:01:24,normal,normal
71.0,99.0,70.61402930368226,98.49483498742897,2024-01-01 00:01:25,normal,normal
71.0,99.0,70.8909440990216,98.51914881707381,2024-01-01 00:01:26,normal,normal
70.0,99.0,71.11143781342624,98.66099409581092,2024-01-01 00:01:27,normal,normal
70.0,99.0,71.23227492143769,98.73227511137101,2024-01-01 00:01:28,normal,normal
72.0,99.0,71.29850771510594,98.74523433504449,2024-01-01 00:01:29,normal,normal
72.0,99.0,69.6271933659597,98.8705732941861,2024-01-01 00:01:30,normal,normal
72.0,99.0,70.15987498298077,98.89492232974017,2024-01-01 00:01:31,normal,normal
72.0,99.0,70.39626047254221,98.94059527759957,2024-01-01 00:01:32,normal,normal
71.0,99.0,70.50569999642505,98.93473503574043,2024-01-01 00:01:33,normal,normal
73.0,99.0,70.52652642319251,98.91279627152436,2024-01-01 00:01:34,normal,normal
73.0,99.0,74.00551499893523,98.93973673315631,2024-01-01 00:01:35,normal,normal
75.0,99.0,74.26206275829622,98.95088452117213,2024-01-01 00:01:36,normal,normal
76.0,99.0,74.47922902229557,98.92239202721964,2024-01-01 00:01:37,normal,normal
76.0,99.0,74.6396871861005,98.89388371072141,2024-01-01 00:01:38,normal,normal
62.15182480675011,100.0,74.75210061878306,98.87684427413606,2024-01-01 00:01:39,noise,normal
80.0,99.0,75.21324658467508,99.09976800944096,2024-01-01 00:01:40,normal,noise
82.0,99.0,75.2743327617429,99.13897377480335,2024-01-01 00:01:41,normal,noise
81.0,99.0,75.30601859486312,99.10229356784016,2024-01-01 00:01:42,normal,noise
79.0,100.0,75.31708543362093,99.06325928788414,2024-01-01 00:01:43,normal,noise
76.0,99.0,75.31746750384775,99.04104413567732,2024-01-01 00:01:44,normal,noise
77.0,99.0,78.33841480089751,99.10842881209989,2024-01-01 00:01:45,normal,normal
78.0,99.0,78.13365275476119,99.09033795096087,2024-01-01 00:01:46,normal,normal
78.0,100.0,78.05550126303666,99.02645890704713,2024-01-01 00:01:47,normal,normal
78.0,100.0,77.9779380741422,98.98025501742543,2024-01-01 00:01:48,normal,normal
86.50323984089917,98.03823765217864,77.91241383010953,98.95808151486706,2024-01-01 00:01:49,noise,normal
77.0,99.0,80.42790807946433,99.26656571100168,2024-01-01 00:01:50,normal,noise
80.3743156647007,94.35646167242956,80.62774413922541,99.25792087987668,2024-01-01 00:01:51,noise,noise
79.0,99.0,80.8842964311711,99.20651119391802,2024-01-01 00:01:52,normal,noise
79.0,99.0,81.0631503565496,99.16961063342224,2024-01-01 00:01:53,normal,noise
79.0,99.0,81.2054543188825,99.1515824963111,2024-01-01 00:01:54,normal,noise
87.41368392434552,100.0,78.9408083702678,99.11557732503789,2024-01-01 00:01:55,noise,normal
77.0,99.0,79.01487347027465,99.09450163450605,2024-01-01 00:01:56,normal,normal
78.0,99.0,79.06714670297578,99.0662377703801,2024-01-01 00:01:57,normal,normal
82.0,99.0,79.08448063993083,99.05657326408466,2024-01-01 00:01:58,normal,normal
84.0,99.0,79.10087633185574,99.05679001210306,2024-01-01 00:01:59,normal,normal
92.49218126132496,99.91537050348722,83.47472537023602,98.44900583290207,2024-01-01 00:02:00,noise,normal
83.0,100.0,83.86411545470774,98.38662975204858,2024-01-01 00:02:01,normal,normal
86.0,100.0,83.9490582247174,98.38083873010238,2024-01-01 00:02:02,normal,normal
90.62852211410896,93.65482791200638,84.00699158920168,98.38625021953408,2024-01-01 00:02:03,noise,normal
89.1963196898897,97.345816372976,84.0488705387257,98.39316428465675,2024-01-01 00:02:04,noise,normal
85.0,100.0,87.27858722002007,98.64517607930371,2024-01-01 00:02:05,normal,noise
82.0,100.0,87.43825578091032,98.6799197973722,2024-01-01 00:02:06,normal,noise
81.0,99.0,87.20635914992448,98.65129418992161,2024-01-01 00:02:07,normal,noise
80.0,99.0,87.05185453610552,98.63419725879386,2024-01-01 00:02:08,normal,noise
80.0,99.0,86.95072670604756,98.62609116896289,2024-01-01 00:02:09,normal,noise
80.0,99.0,82.21215204270214,98.95167302626739,2024-01-01 00:02:10,normal,normal
79.0,99.0,82.2609909093239,98.94496089973708,2024-01-01 00:02:11,normal,normal
79.0,100.0,82.3081820481007,98.92960814354872,2024-01-01 00:02:12,normal,normal
78.0,100.0,82.36220139239671,98.92250851363578,2024-01-01 00:02:13,normal,normal
77.0,100.0,82.41274557735117,98.92143758652807,2024-01-01 00:02:14,normal,normal
80.14726055923931,100.0,77.88020048411857,99.57214263354561,2024-01-01 00:02:15,noise,normal
75.0,100.0,77.77237802647838,99.57428138880667,2024-01-01 00:02:16,normal,normal
74.0,100.0,77.20831345964322,99.52833766236186,2024-01-01 00:02:17,normal,normal
74.0,100.0,76.60848638303219,99.49479916935529,2024-01-01 00:02:18,normal,normal
73.0,100.0,76.14426880781096,99.47675157438657,2024-01-01 00:02:19,normal,normal
72.0,100.0,72.66663400846511,99.96897798084215,2024-01-01 00:02:20,normal,normal
70.55473460209414,99.4923706027599,72.7478984526902,99.96108899660126,2024-01-01 00:02:21,noise,normal
73.0,100.0,72.12982374003971,99.86213366318192,2024-01-01 00:02:22,normal,normal
73.0,100.0,71.47951195198434,99.79558933974465,2024-01-01 00:02:23,normal,normal
72.0,100.0,71.01291808592153,99.75823686827182,2024-01-01 00:02:24,normal,normal
72.0,100.0,70.99922381446989,100.01275905432027,2024-01-01 00:02:25,normal,normal
72.0,100.0,71.04973387172788,100.01239337770743,2024-01-01 00:02:26,normal,normal
70.0,100.0,70.38749018779609,99.90140444699031,2024-01-01 00:02:27,normal,normal
69.0,100.0,69.79590416667727,99.82992485997096,2024-01-01 00:02:28,normal,normal
69.0,100.0,69.43678481572431,99.79419820721961,2024-01-01 00:02:29,normal,normal
68.0,100.0,67.32353012849407,99.98458598359714,2024-01-01 00:02:30,normal,normal
67.0,100.0,67.02838207807332,99.9730495300908,2024-01-01 00:02:31,normal,normal
67.0,100.0,66.59327314498006,99.86859283756374,2024-01-01 00:02:32,normal,normal
66.0,100.0,66.3473724270481,99.80787186650983,2024-01-01 00:02:33,normal,normal
66.0,100.0,66.2909252170958,99.78587775318128,2024-01-01 00:02:34,normal,normal
66.0,100.0,65.5084027329369,99.81526895134355,2024-01-01 00:02:35,normal,normal
65.0,100.0,65.09769936877782,99.77759877745495,2024-01-01 00:02:36,normal,normal
65.0,100.0,65.01589634684291,99.70385510630936,2024-01-01 00:02:37,normal,normal
64.0,100.0,65.04705706669603,99.67067734350773,2024-01-01 00:02:38,normal,normal
64.0,100.0,65.12335059863297,99.6624475934793,2024-01-01 00:02:39,normal,normal
64.0,100.0,66.16827880792647,98.9277001411959,2024-01-01 00:02:40,normal,normal
64.0,100.0,66.54090099528372,98.84780607369169,2024-01-01 00:02:41,normal,normal
74.10130136991765,93.7413601122681,67.08097285832513,98.88139933475681,2024-01-01 00:02:42,noise,normal
68.24172905062575,91.32203969345058,67.35898773863019,98.89063514243513,2024-01-01 00:02:43,noise,normal
64.0,100.0,67.44696574064416,98.87889762936678,2024-01-01 00:02:44,normal,normal
64.0,100.0,66.02914445540272,99.81299980161886,2024-01-01 00:02:45,normal,normal
64.0,100.0,65.61261805303437,99.82683567925004,2024-01-01 00:02:46,normal,normal
63.0,100.0,65.46303209346836,99.76486159833004,2024-01-01 00:02:47,normal,normal
55.92736553227178,100.0,65.34753756968937,99.72804780855596,2024-01-01 00:02:48,noise,normal
63.0,100.0,65.29881601702422,99.71233932816583,2024-01-01 00:02:49,normal,normal
62.87650161961988,96.10942447947338,63.89443357875619,99.32435620355436,2024-01-01 00:02:50,noise,normal
63.0,100.0,63.80521524827384,99.23921943533857,2024-01-01 00:02:51,normal,normal
62.0,100.0,64.38206077074628,99.26702191283859,2024-01-01 00:02:52,normal,normal
66.65688052828264,100.0,64.75296910784671,99.29100394578492,2024-01-01 00:02:53,noise,normal
63.0,100.0,64.89447853474628,99.29219555332631,2024-01-01 00:02:54,normal,normal
69.08421077071355,95.66993883529244,64.23283101901211,99.54283617986565,2024-01-01 00:02:55,noise,normal
63.0,100.0,64.07723431890629,99.47145409071764,2024-01-01 00:02:56,normal,normal
63.0,100.0,64.47368297084834,99.45559298682596,2024-01-01 00:02:57,normal,normal
63.0,100.0,64.75364312985188,99.45929212519559,2024-01-01 00:02:58,normal,normal
63.0,100.0,64.87466207449607,99.45770277878295,2024-01-01 00:02:59,normal,normal
64.0,100.0,63.98567610823509,99.69368284826336,2024-01-01 00:03:00,normal,normal
64.0,100.0,63.42800181925159,99.65039081361918,2024-01-01 00:03:01,normal,normal
70.55224848047534,98.63871259112628,63.639083754865624,99.62132482687743,2024-01-01 00:03:02,noise,normal
64.0,100.0,63.83378866213875,99.61821633728712,2024-01-01 00:03:03,normal,normal
56.28040403951135,100.0,63.93609069825318,99.61746907212277,2024-01-01 00:03:04,noise,normal
70.54613316188153,100.0,63.88680923806791,99.717063564876,2024-01-01 00:03:05,noise,noise
63.0,100.0,63.20550203618915,99.64207804737144,2024-01-01 00:03:06,normal,noise
63.0,100.0,63.34061145351112,99.59777253546552,2024-01-01 00:03:07,normal,noise
71.07264549160661,100.0,63.52790958416094,99.59135883227921,2024-01-01 00:03:08,noise,noise
63.0,100.0,63.654174595646026,99.59294603326192,2024-01-01 00:03:09,normal,noise
62.0,100.0,64.72856247242201,99.59963697367166,2024-01-01 00:03:10,normal,normal
62.0,100.0,64.47998486329863,99.52483894290505,2024-01-01 00:03:11,normal,normal
65.02083687526934,90.1238114723505,64.69992720210725,99.48191890197296,2024-01-01 00:03:12,noise,normal
62.0,100.0,64.87251629558087,99.46758403309677,2024-01-01 00:03:13,normal,normal
64.0682916111845,88.90738871554824,64.96925231770004,99.46192695153313,2024-01-01 00:03:14,noise,normal
63.0,100.0,64.58510776682395,99.8248389991267,2024-01-01 00:03:15,normal,noise
50.07768272052387,100.0,64.15096720711787,99.85200675714088,2024-01-01 00:03:16,noise,noise
64.0,100.0,64.20005349953898,99.81467705106344,2024-01-01 00:03:17,normal,noise
67.72199137848065,100.0,64.20183027273616,99.7922469386965,2024-01-01 00:03:18,noise,noise
54.76410025578766,100.0,64.18724601495016,99.77983431544406,2024-01-01 00:03:19,noise,noise
65.0,100.0,65.26120089657724,99.61942087700336,2024-01-01 00:03:20,normal,noise
65.0,100.0,65.1251241723586,99.57471494443875,2024-01-01 00:03:21,normal,noise
66.0,100.0,65.36251642896575,99.53344152097944,2024-01-01 00:03:22,normal,noise
65.25731970806996,100.0,65.54817749667578,99.51908942906852,2024-01-01 00:03:23,noise,noise
66.0,100.0,65.66078076466991,99.51410023176174,2024-01-01 00:03:24,normal,noise
66.0,100.0,65.08071657382467,99.50495122460275,2024-01-01 00:03:25,normal,normal
66.0,100.0,65.01753554276371,99.44040370047938,2024-01-01 00:03:26,normal,normal
65.0,100.0,65.28339669716534,99.41201793421659,2024-01-01 00:03:27,normal,normal
64.0,100.0,65.48976687768625,99.4021056903593,2024-01-01 00:03:28,normal,normal
63.0,100.0,65.60013158209043,99.3960167218313,2024-01-01 00:03:29,normal,normal
63.00880978378237,97.62502288950138,63.645512559687134,99.52442815266836,2024-01-01 00:03:30,noise,normal
64.0,100.0,63.32794047970816,99.42177153544948,2024-01-01 00:03:31,normal,normal
57.772779156246834,100.0,63.74691554429782,99.41077000913951,2024-01-01 00:03:32,noise,normal
64.0,100.0,64.06646169821916,99.42272738407944,2024-01-01 00:03:33,normal,normal
65.0,100.0,64.20564190983504,99.42531590488761,2024-01-01 00:03:34,normal,normal
65.0,100.0,65.05508454079879,99.50189059001899,2024-01-01 00:03:35,normal,normal
65.0,100.0,64.92678786488355,99.44477924523032,2024-01-01 00:03:36,normal,normal
64.0,100.0,65.31419694322457,99.4310353827051,2024-01-01 00:03:37,normal,normal
61.85862155024847,100.0,65.54388380586434,99.43043132498872,2024-01-01 00:03:38,noise,normal
65.0,100.0,65.63048603511457,99.42584969977375,2024-01-01 00:03:39,normal,normal
71.65945904972276,90.4341340313196,64.57085198811642,99.32558869345499,2024-01-01 00:03:40,noise,normal
67.0,100.0,64.5550178034474,99.22957709848576,2024-01-01 00:03:41,normal,normal
67.0,100.0,65.03136579175596,99.23727937072732,2024-01-01 00:03:42,normal,normal
69.0,100.0,65.31797871858905,99.24735779601143,2024-01-01 00:03:43,normal,normal
70.0,100.0,65.42861217860288,99.24359223870682,2024-01-01 00:03:44,normal,normal
71.0,100.0,67.15792228192849,99.85504218292294,2024-01-01 00:03:45,normal,normal
71.0,100.0,67.04412454455809,99.8753783556763,2024-01-01 00:03:46,normal,normal
71.0,100.0,66.93377903698318,99.7946898086504,2024-01-01 00:03:47,normal,normal
72.0,100.0,66.8501651141546,99.74588783317876,2024-01-01 00:03:48,normal,normal
72.0,100.0,66.82587259321497,99.7251905726488,2024-01-01 00:03:49,normal,normal
71.0,100.0,67.38880681341605,99.67662221065862,2024-01-01 00:03:50,normal,normal
82.3088888802239,100.0,67.45003510034493,99.67274136629283,2024-01-01 00:03:51,noise,normal
68.0,100.0,67.45927304118167,99.59135918985086,2024-01-01 00:03:52,normal,normal
73.77269379670471,100.0,67.51116527014648,99.54192991450522,2024-01-01 00:03:53,noise,normal
65.0,100.0,67.57339179219694,99.5221287285435,2024-01-01 00:03:54,normal,normal
59.0,100.0,66.51654981736577,99.74343244821691,2024-01-01 00:03:55,normal,normal
55.0,100.0,66.29705753755427,99.7125153726108,2024-01-01 00:03:56,normal,normal
51.29465402699677,100.0,66.1927536987441,99.61887009746361,2024-01-01 00:03:57,noise,normal
52.0,100.0,66.19501785810641,99.56976925168338,2024-01-01 00:03:58,normal,normal
40.0,100.0,66.2610965438953,99.55500255543811,2024-01-01 00:03:59,noise,normal
64.6839876013284,100.0,62.944612860566195,99.10799918975601,2024-01-01 00:04:00,noise,noise
72.0,100.0,62.938414417695824,98.94005203686221,2024-01-01 00:04:01,normal,noise
76.0,100.0,63.78726514642402,99.0030135593578,2024-01-01 00:04:02,normal,noise
80.0,100.0,64.31725014217915,99.04840251337936,2024-01-01 00:04:03,normal,noise
78.48917754839943,100.0,64.46214780944334,99.05085128326559,2024-01-01 00:04:04,noise,noise
81.0,100.0,78.51668148993646,99.76983625438949,2024-01-01 00:04:05,normal,noise
81.0,100.0,79.84267860843465,99.81286714253473,2024-01-01 00:04:06,normal,noise
81.79811218858103,100.0,81.0054300235456,99.77805927015174,2024-01-01 00:04:07,noise,noise
80.0,100.0,81.84100801119801,99.74905442816305,2024-01-01 00:04:08,normal,noise
80.0,100.0,82.44460431524605,99.7327033915083,2024-01-01 00:04:09,normal,noise
87.99908080335511,99.34888574559535,90.61790766473652,98.91395474409234,2024-01-01 00:04:10,noise,normal
88.80713695897754,98.8012312888922,91.58180925718966,99.07208940072186,2024-01-01 00:04:11,noise,normal
99.0,100.0,91.93677142811705,99.08358229008152,2024-01-01 00:04:12,normal,normal
98.0,100.0,92.09071186845384,99.08856180315595,2024-01-01 00:04:13,normal,normal
103.04890859733376,96.98094841232688,92.14219029909901,99.08870861611811,2024-01-01 00:04:14,noise,normal
84.0,100.0,89.24477659801535,98.92502940870463,2024-01-01 00:04:15,normal,noise
71.34610550674672,100.0,90.07193064371623,99.048831003413,2024-01-01 00:04:16,noise,noise
77.0,100.0,90.25202569743101,99.05326897421544,2024-01-01 00:04:17,normal,noise
77.0,100.0,90.30580348162547,99.04940988212533,2024-01-01 00:04:18,normal,noise
76.09372719269355,100.0,90.28750250439637,99.04359421753256,2024-01-01 00:04:19,noise,noise
77.0,100.0,77.75015969627816,99.41443058936564,2024-01-01 00:04:20,normal,noise
85.74458725446033,100.0,77.54698045537668,99.42768130098287,2024-01-01 00:04:21,noise,noise
77.0,100.0,77.18696045318421,99.38421941980242,2024-01-01 00:04:22,normal,noise
77.0,100.0,76.8183733160247,99.3485470583474,2024-01-01 00:04:23,normal,noise
76.0,100.0,76.52803233828682,99.3276810835914,2024-01-01 00:04:24,normal,noise
60.276053250072266,93.57067064340896,75.59559749847273,99.54099981103444,2024-01-01 00:04:25,noise,normal
86.98748367102922,100.0,75.3522865527883,99.55585464869276,2024-01-01 00:04:26,noise,normal
75.0,100.0,74.90451331145779,99.49591884539866,2024-01-01 00:04:27,normal,normal
74.0,100.0,74.49117904851072,99.44824512769011,2024-01-01 00:04:28,normal,normal
74.0,100.0,74.19897157906111,99.42026419213644,2024-01-01 00:04:29,normal,normal
68.32303662170231,94.53523791575022,71.80128653783575,99.69153783549834,2024-01-01 00:04:30,noise,normal
87.19002768520119,100.0,71.95287216711648,99.6775681664728,2024-01-01 00:04:31,noise,normal
73.0,100.0,71.65779717129597,99.58914468899415,2024-01-01 00:04:32,normal,normal
73.0,100.0,71.37312312421828,99.53084507399956,2024-01-01 00:04:33,normal,normal
73.0,100.0,71.21831509384793,99.50389406400379,2024-01-01 00:04:34,normal,normal
69.2854428533044,97.82316407973047,72.9300454341549,99.71373314247829,2024-01-01 00:04:35,noise,normal
72.0,100.0,72.91429470236864,99.70464855781252,2024-01-01 00:04:36,normal,normal
72.0,100.0,72.43995651543469,99.61407339289796,2024-01-01 00:04:37,normal,normal
73.0,100.0,72.0150506970938,99.55491220899987,2024-01-01 00:04:38,normal,normal
73.0,100.0,71.75491126430254,99.52471170699103,2024-01-01 00:04:39,normal,normal
73.0,100.0,71.24033225727486,99.87742974426291,2024-01-01 00:04:40,normal,normal
73.0,100.0,71.2739954971203,99.87931438526758,2024-01-01 00:04:41,normal,normal
72.0,100.0,70.76642173303722,99.77964855696912,2024-01-01 00:04:42,normal,normal
72.0,100.0,70.33638076286894,99.71565419619652,2024-01-01 00:04:43,normal,normal
71.0,100.0,70.0819726501027,99.68378162953212,2024-01-01 00:04:44,normal,normal
70.0,100.0,73.13876669301506,99.24988430793505,2024-01-01 00:04:45,normal,normal
70.0,100.0,73.37785386967239,99.26859451297872,2024-01-01 00:04:46,normal,normal
70.0,100.0,73.36647601561828,99.20134422390328,2024-01-01 00:04:47,normal,normal
70.0,100.0,73.26212578447071,99.14686630496317,2024-01-01 00:04:48,normal,normal
79.48191938581228,100.0,73.1881979951176,99.1196259897006,2024-01-01 00:04:49,noise,normal
70.0,100.0,76.05795933020696,99.27895747590755,2024-01-01 00:04:50,normal,noise
70.0,100.0,76.00451235803895,99.30547585399802,2024-01-01 00:04:51,normal,noise
77.930060540046,94.60480003773894,75.8670789912302,99.25387182784469,2024-01-01 00:04:52,noise,noise
71.0,100.0,75.73310172024505,99.21097398615287,2024-01-01 00:04:53,normal,noise
71.0,100.0,75.63851427657868,99.18806621764968,2024-01-01 00:04:54,normal,noise
71.0,100.0,71.23323156342921,99.4947637697614,2024-01-01 00:04:55,normal,normal
71.0,100.0,71.4762959498378,99.49987269397744,2024-01-01 00:04:56,normal,normal
59.328496591699945,93.898644971549,71.4275040087987,99.40910855244303,2024-01-01 00:04:57,noise,normal
66.3127729951457,93.3208551306447,71.32465219682405,99.3471313725687,2024-01-01 00:04:58,noise,normal
71.0,100.0,71.26542731232668,99.32111094280589,2024-01-01 00:04:59,normal,normal
66.20880885480972,100.0,71.1056792978931,99.5443691491473,2024-01-01 00:05:00,noise,normal
71.0,100.0,71.27427918359716,99.53075907801646,2024-01-01 00:05:01,normal,normal
71.0,100.0,71.02818543088209,99.46874089659231,2024-01-01 00:05:02,normal,normal
59.84553646719748,100.0,70.86224910523802,99.43185910860842,2024-01-01 00:05:03,noise,normal
71.0,100.0,70.80622475877473,99.41717268719978,2024-01-01 00:05:04,normal,normal
71.25250667175168,91.4392884567711,68.67399987151755,99.05784452071227,2024-01-01 00:05:05,noise,normal
74.44892342366835,100.0,69.28723724981681,99.11346276545885,2024-01-01 00:05:06,noise,normal
54.77912465887667,100.0,69.72425413444054,99.15167486898872,2024-01-01 00:05:07,noise,normal
71.0,100.0,69.89168194706915,99.14863309630978,2024-01-01 00:05:08,normal,normal
70.0,100.0,69.93282875085495,99.13235595779713,2024-01-01 00:05:09,normal,normal
70.0,100.0,68.47183646283116,99.57666889474928,2024-01-01 00:05:10,normal,normal
70.0,100.0,68.7242571705236,99.58709371757448,2024-01-01 00:05:11,normal,normal
70.0,100.0,68.79531103456272,99.5251020560481,2024-01-01 00:05:12,normal,normal
70.0,100.0,68.79990014324667,99.48561172324334,2024-01-01 00:05:13,normal,normal
70.0,100.0,68.80641320081882,99.4677102558911,2024-01-01 00:05:14,normal,normal
70.0,100.0,70.2632387104024,99.71278736544996,2024-01-01 00:05:15,normal,normal
71.33186231773324,100.0,70.58609311789978,99.75167089915561,2024-01-01 00:05:16,noise,normal
70.0,100.0,70.65534194674306,99.66306190158315,2024-01-01 00:05:17,normal,normal
69.0,100.0,70.68742091492919,99.60457867354354,2024-01-01 00:05:18,normal,normal
69.0,100.0,70.72058237098756,99.57882755483249,2024-01-01 00:05:19,normal,normal
69.0,100.0,69.69770491957219,99.6422820420008,2024-01-01 00:05:20,normal,normal
68.0,100.0,69.91743502676843,99.66062379925131,2024-01-01 00:05:21,normal,normal
79.68556623134396,92.71430440371807,69.89502912754897,99.5611565424121,2024-01-01 00:05:22,noise,normal
72.0,100.0,69.86520951951783,99.49973616120037,2024-01-01 00:05:23,normal,normal
