pulse,spo2,gen_pulse,gen_spo2,timestamp,label,gen_label
75.0,100.0,77.00708001261694,99.196657625964,2024-01-01 00:00:42,normal,normal
77.0,100.0,79.13255195597135,99.11445741020157,2024-01-01 00:00:43,normal,normal
82.0,100.0,81.01152974139951,98.91068683096655,2024-01-01 00:00:44,normal,normal
85.0,100.0,82.81081627366264,98.7555457114303,2024-01-01 00:00:45,normal,normal
86.0,100.0,90.27405366173556,98.91729657670078,2024-01-01 00:00:46,normal,normal
83.0,100.0,94.3968219958964,98.83778946370225,2024-01-01 00:00:47,normal,normal
83.0,100.0,96.24793653760896,98.73514228516801,2024-01-01 00:00:48,normal,normal
80.0,100.0,97.14521977471439,98.54309575937134,2024-01-01 00:00:49,normal,normal
78.0,100.0,83.69857985443609,98.60226351870651,2024-01-01 00:00:50,normal,normal
78.0,100.0,102.79872317267875,97.63436682115918,2024-01-01 00:00:51,normal,normal
76.0,100.0,119.239747079768,96.17819338327539,2024-01-01 00:00:52,normal,normal
76.0,99.0,130.24709966122137,94.82631175664542,2024-01-01 00:00:53,normal,normal
76.0,99.0,136.89226883082773,93.48392991961092,2024-01-01 00:00:54,normal,normal
76.0,99.0,89.60266164997881,97.84429781649236,2024-01-01 00:00:55,normal,normal
75.0,99.0,114.1194592159626,96.80963911374981,2024-01-01 00:00:56,normal,normal
75.0,99.0,134.06584611626715,94.81547568371272,2024-01-01 00:00:57,normal,normal
75.0,99.0,144.06218602430732,92.5262995211959,2024-01-01 00:00:58,normal,normal
75.0,99.0,146.94305452795382,90.33074359107628,2024-01-01 00:00:59,normal,normal
76.0,99.0,86.43702100909047,98.04312864478314,2024-01-01 00:01:00,normal,normal
74.0,99.0,102.26190617784293,98.06530392483884,2024-01-01 00:01:01,normal,normal
74.0,99.0,113.6238631888568,97.30247486593302,2024-01-01 00:01:02,normal,normal
73.0,99.0,117.90101608391862,96.09844189081299,2024-01-01 00:01:03,normal,normal
75.0,99.0,117.0857066024536,94.70145561886886,2024-01-01 00:01:04,normal,normal
75.0,99.0,81.28895397256936,97.55942159505992,2024-01-01 00:01:05,normal,normal
75.0,99.0,95.55417861937327,97.02235028486592,2024-01-01 00:01:06,normal,normal
75.0,99.0,107.19097883151923,95.72013262343823,2024-01-01 00:01:07,normal,normal
73.0,99.0,113.325390499152,94.22120140453688,2024-01-01 00:01:08,normal,normal
74.0,99.0,114.86431568928364,92.69420032915895,2024-01-01 00:01:09,normal,normal
73.0,99.0,82.77977142085037,97.82635461374016,2024-01-01 00:01:10,normal,normal
73.0,99.0,91.46620259025819,97.19306843893374,2024-01-01 00:01:11,normal,normal
72.0,99.0,97.84538823254454,96.12235780980623,2024-01-01 00:01:12,normal,normal
71.0,99.0,101.17708470415938,94.92438565075078,2024-01-01 00:01:13,normal,normal
72.0,99.0,102.28339412130532,93.76156049530086,2024-01-01 00:01:14,normal,normal
71.0,99.0,75.0681047315968,97.99564017021143,2024-01-01 00:01:15,normal,normal
71.0,99.0,84.91425658086092,97.76386781163619,2024-01-01 00:01:16,normal,normal
70.0,99.0,93.59237932043783,96.79711209921592,2024-01-01 00:01:17,normal,normal
70.0,99.0,98.29071382908462,95.6341759462028,2024-01-01 00:01:18,normal,normal
70.0,99.0,99.97628804129141,94.3968649569735,2024-01-01 00:01:19,normal,normal
70.0,99.0,68.77741111624576,98.27430751037473,2024-01-01 00:01:20,normal,normal
70.0,99.0,73.0521324967606,98.53278869610158,2024-01-01 00:01:21,normal,normal
70.0,99.0,78.08414329361239,98.34626637835346,2024-01-01 00:01:22,normal,normal
70.0,99.0,81.06894570353457,98.11210074391957,2024-01-01 00:01:23,normal,normal
71.0,99.0,82.81663177180896,97.78921222100809,2024-01-01 00:01:24,normal,normal
71.0,99.0,70.15069831355441,98.43098021145842,2024-01-01 00:01:25,normal,normal
71.0,99.0,71.31302066363406,98.87859631622683,2024-01-01 00:01:26,normal,normal
70.0,99.0,73.34828392071465,98.9665297974279,2024-01-01 00:01:27,normal,normal
70.0,99.0,74.6495902327261,98.89691450797146,2024-01-01 00:01:28,normal,normal
72.0,99.0,75.80360818032813,98.67874196924035,2024-01-01 00:01:29,normal,normal
72.0,99.0,69.88557764667613,98.79648317348347,2024-01-01 00:01:30,normal,normal
72.0,99.0,72.49299893052361,99.12850080957674,2024-01-01 00:01:31,normal,normal
72.0,99.0,75.84520671242876,99.12364073865938,2024-01-01 00:01:32,normal,normal
71.0,99.0,77.87068954205205,99.04726414712896,2024-01-01 00:01:33,normal,normal
73.0,99.0,79.43304083941543,98.86839029051691,2024-01-01 00:01:34,normal,normal
73.0,99.0,66.48911730685423,98.3584730298927,2024-01-01 00:01:35,normal,normal
75.0,99.0,67.32903391690236,98.62569273238097,2024-01-01 00:01:36,normal,normal
76.0,99.0,69.4644775869952,98.62142040434223,2024-01-01 00:01:37,normal,normal
76.0,99.0,70.82391068899685,98.55237766105827,2024-01-01 00:01:38,normal,normal
76.0,99.0,71.98881859988671,98.34862638574728,2024-01-01 00:01:39,normal,normal
80.0,99.0,73.87050679407697,98.56571338679272,2024-01-01 00:01:40,normal,normal
82.0,99.0,78.0189283618372,98.77762734691834,2024-01-01 00:01:41,normal,normal
81.0,99.0,82.14891069257324,98.57964630200692,2024-01-01 00:01:42,normal,normal
79.0,100.0,84.71154982154675,98.31286689327538,2024-01-01 00:01:43,normal,normal
76.0,99.0,86.58338106856726,97.943790240973,2024-01-01 00:01:44,normal,normal
77.0,99.0,70.13296990438536,98.39095044455672,2024-01-01 00:01:45,normal,normal
78.0,99.0,75.75939589594425,98.20369704202598,2024-01-01 00:01:46,normal,normal
78.0,100.0,82.11151470362749,97.58198418576171,2024-01-01 00:01:47,normal,normal
78.0,100.0,86.73172258586123,96.87067812155108,2024-01-01 00:01:48,normal,normal
76.0,100.0,90.32219261557418,96.04685359135351,2024-01-01 00:01:49,normal,normal
77.0,99.0,82.85828064582569,98.60504164088051,2024-01-01 00:01:50,normal,normal
78.0,99.0,97.32453767981474,98.00009691233298,2024-01-01 00:01:51,normal,normal
79.0,99.0,109.3996872316243,96.91576264149765,2024-01-01 00:01:52,normal,normal
79.0,99.0,117.91698504312045,95.92910006545677,2024-01-01 00:01:53,normal,normal
79.0,99.0,124.07655609015579,94.93761582098571,2024-01-01 00:01:54,normal,normal
77.0,99.0,89.66868003873475,98.25008847870194,2024-01-01 00:01:55,normal,normal
77.0,99.0,108.80431201657743,97.12807294814868,2024-01-01 00:01:56,normal,normal
78.0,99.0,123.6428685377766,95.60982671572323,2024-01-01 00:01:57,normal,normal
82.0,99.0,132.08424130070495,94.03534342928084,2024-01-01 00:01:58,normal,normal
84.0,99.0,135.44155576657792,92.50381455691203,2024-01-01 00:01:59,normal,normal
83.0,100.0,95.97196718781402,98.67036694126132,2024-01-01 00:02:00,normal,normal
83.0,100.0,111.4622383243196,98.03555205995997,2024-01-01 00:02:01,normal,normal
86.0,100.0,119.19226861186843,96.85192908265084,2024-01-01 00:02:02,normal,normal
89.0,100.0,123.69914576576977,95.41173313304189,2024-01-01 00:02:03,normal,normal
88.0,100.0,125.87370711833852,93.92055007799064,2024-01-01 00:02:04,normal,normal
85.0,100.0,95.57515911632152,98.07279138303402,2024-01-01 00:02:05,normal,normal
82.0,100.0,115.0850191801796,97.1279694462581,2024-01-01 00:02:06,normal,normal
81.0,99.0,127.16515446950358,95.23255205653243,2024-01-01 00:02:07,normal,normal
80.0,99.0,133.2834340701264,93.004008800649,2024-01-01 00:02:08,normal,normal
80.0,99.0,135.1598242810677,90.88927552541487,2024-01-01 00:02:09,normal,normal
80.0,99.0,94.57756961141361,97.6712102084296,2024-01-01 00:02:10,normal,normal
79.0,99.0,121.2606487950274,95.94113955322831,2024-01-01 00:02:11,normal,normal
79.0,100.0,140.57763337236386,93.26708596318353,2024-01-01 00:02:12,normal,normal
78.0,100.0,150.19821517770393,90.62943361840439,2024-01-01 00:02:13,normal,normal
77.0,100.0,152.84045293071688,88.48614316529223,2024-01-01 00:02:14,normal,normal
75.0,100.0,99.25327844929447,97.72917989230918,2024-01-01 00:02:15,normal,normal
75.0,100.0,123.07356288397514,96.62178687885216,2024-01-01 00:02:16,normal,normal
74.0,100.0,137.85566610632964,94.91727913701396,2024-01-01 00:02:17,normal,normal
74.0,100.0,144.6906444363488,93.16946786758241,2024-01-01 00:02:18,normal,normal
73.0,100.0,145.960815280099,91.59808861105282,2024-01-01 00:02:19,normal,normal
72.0,100.0,95.12747248391696,97.81347150341608,2024-01-01 00:02:20,normal,normal
73.0,100.0,118.45057612797343,96.56950692390168,2024-01-01 00:02:21,normal,normal
73.0,100.0,134.66048281540506,94.44017289982608,2024-01-01 00:02:22,normal,normal
73.0,100.0,142.49895877760403,92.13594563202724,2024-01-01 00:02:23,normal,normal
72.0,100.0,144.19165536409875,90.0355976820568,2024-01-01 00:02:24,normal,normal
72.0,100.0,96.83716651495915,98.27417977589866,2024-01-01 00:02:25,normal,normal
72.0,100.0,115.7924242884472,97.21299583864374,2024-01-01 00:02:26,normal,normal
70.0,100.0,127.21528696321923,95.52087875170581,2024-01-01 00:02:27,normal,normal
69.0,100.0,133.4003602181057,93.5953436466686,2024-01-01 00:02:28,normal,normal
69.0,100.0,135.71842825034747,91.72582247103698,2024-01-01 00:02:29,normal,normal
68.0,100.0,88.61114942118088,98.30574333458438,2024-01-01 00:02:30,normal,normal
67.0,100.0,110.03108133250235,97.1886006073239,2024-01-01 00:02:31,normal,normal
67.0,100.0,126.64435123817489,95.54796544290238,2024-01-01 00:02:32,normal,normal
66.0,100.0,135.94651740375247,93.85675625647683,2024-01-01 00:02:33,normal,normal
66.0,100.0,139.84721848451056,92.18417874520058,2024-01-01 00:02:34,normal,normal
66.0,100.0,73.13944551602114,98.37635667798564,2024-01-01 00:02:35,normal,normal
65.0,100.0,81.3771932830859,98.1489264701531,2024-01-01 00:02:36,normal,normal
65.0,100.0,88.5777364846359,97.67303175955936,2024-01-01 00:02:37,normal,normal
64.0,100.0,92.42190359362878,97.2545251507934,2024-01-01 00:02:38,normal,normal
64.0,100.0,93.94547651303068,96.75384009451979,2024-01-01 00:02:39,normal,normal
64.0,100.0,65.3009393486725,98.63718719233984,2024-01-01 00:02:40,normal,normal
64.0,100.0,67.56904403603667,98.68097095638382,2024-01-01 00:02:41,normal,normal
64.0,100.0,70.6515882965559,98.4960019884379,2024-01-01 00:02:42,normal,normal
63.0,100.0,72.2400489252784,98.35867798006493,2024-01-01 00:02:43,normal,normal
64.0,100.0,73.22651689408445,98.1652920905176,2024-01-01 00:02:44,normal,normal
64.0,100.0,65.53484400022384,98.7434910269526,2024-01-01 00:02:45,normal,normal
64.0,100.0,66.66210421258754,99.0278382387221,2024-01-01 00:02:46,normal,normal
63.0,100.0,69.41941955842108,98.9121526970279,2024-01-01 00:02:47,normal,normal
63.0,100.0,71.14598618605885,98.84112575678614,2024-01-01 00:02:48,normal,normal
63.0,100.0,72.43620922182467,98.73321558926051,2024-01-01 00:02:49,normal,normal
63.0,100.0,61.57041810840673,98.7104657094234,2024-01-01 00:02:50,normal,normal
63.0,100.0,59.79488289215325,99.39863170809832,2024-01-01 00:02:51,normal,normal
62.0,100.0,60.749941532674576,99.60992671048942,2024-01-01 00:02:52,normal,normal
62.0,100.0,61.52190058335914,99.66629006145615,2024-01-01 00:02:53,normal,normal
63.0,100.0,62.310383864579954,99.62143513498908,2024-01-01 00:02:54,normal,normal
63.0,100.0,58.55831225687584,98.78360786687335,2024-01-01 00:02:55,normal,normal
63.0,100.0,55.07159490254065,98.9684384215767,2024-01-01 00:02:56,normal,normal
63.0,100.0,54.15801397352137,98.89399345461523,2024-01-01 00:02:57,normal,normal
63.0,100.0,53.446940449828546,98.83766583644406,2024-01-01 00:02:58,normal,normal
63.0,100.0,53.10115189661314,98.74559104745462,2024-01-01 00:02:59,normal,normal
64.0,100.0,61.38489002453794,98.91319223387333,2024-01-01 00:03:00,normal,normal
64.0,100.0,59.435272462457114,99.52057254262368,2024-01-01 00:03:01,normal,normal
64.0,100.0,60.19960773336952,99.63933931917141,2024-01-01 00:03:02,normal,normal
64.0,100.0,60.66908436073298,99.64944389659969,2024-01-01 00:03:03,normal,normal
63.0,100.0,61.12320871736668,99.58626338539581,2024-01-01 00:03:04,normal,normal
63.0,100.0,59.005980766190596,98.70210834248125,2024-01-01 00:03:05,normal,normal
63.0,100.0,55.57363268122891,99.13921818391272,2024-01-01 00:03:06,normal,normal
63.0,100.0,55.47072977739467,99.07624919442964,2024-01-01 00:03:07,normal,normal
63.0,100.0,55.252286135111845,98.95585842393217,2024-01-01 00:03:08,normal,normal
63.0,100.0,55.19205706670588,98.82171545580722,2024-01-01 00:03:09,normal,normal
62.0,100.0,59.59693445074758,98.67183732526235,2024-01-01 00:03:10,normal,normal
62.0,100.0,58.3371582058309,99.19618940312567,2024-01-01 00:03:11,normal,normal
63.0,100.0,59.38532522699266,99.25253796810804,2024-01-01 00:03:12,normal,normal
62.0,100.0,59.94397953818851,99.26834911405875,2024-01-01 00:03:13,normal,normal
63.0,100.0,60.3875723659769,99.20398859915794,2024-01-01 00:03:14,normal,normal
63.0,100.0,63.92558611912765,98.95758797338142,2024-01-01 00:03:15,normal,normal
63.0,100.0,62.05961668481626,99.44295064263206,2024-01-01 00:03:16,normal,normal
64.0,100.0,62.56986623685655,99.6851208339922,2024-01-01 00:03:17,normal,normal
64.0,100.0,62.827826269590695,99.79680019536627,2024-01-01 00:03:18,normal,normal
64.0,100.0,63.048408436468875,99.79595657281374,2024-01-01 00:03:19,normal,normal
65.0,100.0,60.275901914037036,98.62897029224918,2024-01-01 00:03:20,normal,normal
65.0,100.0,57.67678503266719,99.20355816272412,2024-01-01 00:03:21,normal,normal
66.0,100.0,58.49395917870406,99.27545295810393,2024-01-01 00:03:22,normal,normal
66.0,100.0,59.16366775678687,99.21439587854398,2024-01-01 00:03:23,normal,normal
66.0,100.0,59.860569024263,99.11162425130797,2024-01-01 00:03:24,normal,normal
66.0,100.0,66.36297254720114,98.92200632344372,2024-01-01 00:03:25,normal,normal
66.0,100.0,64.63802894293802,99.34954716865846,2024-01-01 00:03:26,normal,normal
65.0,100.0,64.96792556008322,99.49087735735155,2024-01-01 00:03:27,normal,normal
64.0,100.0,64.98152995948647,99.51950795174919,2024-01-01 00:03:28,normal,normal
63.0,100.0,64.99237562188816,99.46383543482987,2024-01-01 00:03:29,normal,normal
63.0,100.0,62.78836223473211,98.97466742821346,2024-01-01 00:03:30,normal,normal
64.0,100.0,59.079810206646506,99.39387924628942,2024-01-01 00:03:31,normal,normal
64.0,100.0,58.42443900626515,99.46012620636249,2024-01-01 00:03:32,normal,normal
64.0,100.0,57.87866819823418,99.44653213662338,2024-01-01 00:03:33,normal,normal
65.0,100.0,57.5411558560234,99.37390995295704,2024-01-01 00:03:34,normal,normal
65.0,100.0,60.51374934445627,98.82209989140078,2024-01-01 00:03:35,normal,normal
65.0,100.0,57.948792473666124,98.8520456169636,2024-01-01 00:03:36,normal,normal
64.0,100.0,57.70173448627969,98.72612735264327,2024-01-01 00:03:37,normal,normal
65.0,100.0,57.02062447104159,98.64609739080862,2024-01-01 00:03:38,normal,normal
65.0,100.0,56.47413276677226,98.52476278164234,2024-01-01 00:03:39,normal,normal
66.0,100.0,66.14519744556395,98.60771215394607,2024-01-01 00:03:40,normal,normal
67.0,100.0,66.3600325793017,99.09675447969535,2024-01-01 00:03:41,normal,normal
67.0,100.0,68.20645324075835,99.1119856864814,2024-01-01 00:03:42,normal,normal
69.0,100.0,69.2534805209399,99.08569456338819,2024-01-01 00:03:43,normal,normal
70.0,100.0,70.08807296994271,99.01125452508816,2024-01-01 00:03:44,normal,normal
71.0,100.0,66.54920541789515,98.81725666007674,2024-01-01 00:03:45,normal,normal
71.0,100.0,65.01424415023615,99.21346312936343,2024-01-01 00:03:46,normal,normal
71.0,100.0,65.36199805185558,99.32086975197699,2024-01-01 00:03:47,normal,normal
72.0,100.0,65.48666477285235,99.35568910227616,2024-01-01 00:03:48,normal,normal
72.0,100.0,65.69279679613706,99.31411995011305,2024-01-01 00:03:49,normal,normal
71.0,100.0,63.61658341083501,98.54508447426882,2024-01-01 00:03:50,normal,normal
70.0,100.0,61.74778274716292,99.05522598898926,2024-01-01 00:03:51,normal,normal
68.0,100.0,62.60906849375148,99.06262062406034,2024-01-01 00:03:52,normal,normal
65.0,100.0,63.14102145265501,98.99433935897133,2024-01-01 00:03:53,normal,normal
65.0,100.0,63.655060744138304,98.8863983873116,2024-01-01 00:03:54,normal,normal
59.0,100.0,66.26352913984039,98.71281010938928,2024-01-01 00:03:55,normal,normal
55.0,100.0,66.94142935450881,99.10028750851569,2024-01-01 00:03:56,normal,normal
53.0,100.0,69.64543865223662,98.99506387220535,2024-01-01 00:03:57,normal,normal
52.0,100.0,71.3151028052834,98.93525292255019,2024-01-01 00:03:58,normal,normal
53.0,100.0,72.5264823457511,98.84224045571877,2024-01-01 00:03:59,normal,normal
63.0,100.0,57.35266364013544,98.5707989439717,2024-01-01 00:04:00,normal,normal
72.0,100.0,57.232475335993726,99.26404557116412,2024-01-01 00:04:01,normal,normal
76.0,100.0,60.20868538767825,99.28682543369176,2024-01-01 00:04:02,normal,normal
80.0,100.0,62.24083147331475,99.35436575667524,2024-01-01 00:04:03,normal,normal
81.0,100.0,63.61111426507137,99.36931110109684,2024-01-01 00:04:04,normal,normal
81.0,100.0,73.43379268570266,98.61049068684186,2024-01-01 00:04:05,normal,normal
81.0,100.0,75.61013412842422,99.18868921255508,2024-01-01 00:04:06,normal,normal
81.0,100.0,78.03076072579418,99.33886224134373,2024-01-01 00:04:07,normal,normal
80.0,100.0,79.39127315847672,99.25671172291766,2024-01-01 00:04:08,normal,normal
80.0,100.0,80.410757369529,99.05701714670671,2024-01-01 00:04:09,normal,normal
80.0,100.0,72.45465852723208,98.50987740260177,2024-01-01 00:04:10,normal,normal
90.0,100.0,73.09369478268167,98.63853394908267,2024-01-01 00:04:11,normal,normal
99.0,100.0,74.68198223521284,98.51285595700833,2024-01-01 00:04:12,normal,normal
98.0,100.0,75.65661784006193,98.3123707413555,2024-01-01 00:04:13,normal,normal
98.0,100.0,76.59308219045752,98.04130339715728,2024-01-01 00:04:14,normal,normal
84.0,100.0,101.90342995151623,98.62311011377804,2024-01-01 00:04:15,normal,normal
77.0,100.0,121.1539903842531,97.61543377889791,2024-01-01 00:04:16,normal,normal
77.0,100.0,131.47794340012476,96.28060152172901,2024-01-01 00:04:17,normal,normal
77.0,100.0,139.39661806200294,95.20975905090756,2024-01-01 00:04:18,normal,normal
77.0,100.0,143.43768650054687,94.24668053065523,2024-01-01 00:04:19,normal,normal
77.0,100.0,94.889109552277,98.86605369426499,2024-01-01 00:04:20,normal,normal
77.0,100.0,118.12772335172707,97.6664848542587,2024-01-01 00:04:21,normal,normal
77.0,100.0,131.82129540460159,95.91358463919342,2024-01-01 00:04:22,normal,normal
77.0,100.0,140.32510825289043,94.79238777984408,2024-01-01 00:04:23,normal,normal
76.0,100.0,145.75486448771224,93.89127341822048,2024-01-01 00:04:24,normal,normal
75.0,100.0,98.06964636613536,98.08983387290513,2024-01-01 00:04:25,normal,normal
75.0,100.0,124.24822605136427,96.73904548499436,2024-01-01 00:04:26,normal,normal
75.0,100.0,139.98866315930067,94.69002512882847,2024-01-01 00:04:27,normal,normal
74.0,100.0,147.21241197048994,92.8315079086604,2024-01-01 00:04:28,normal,normal
74.0,100.0,149.35304689896964,91.23037216663181,2024-01-01 00:04:29,normal,normal
73.0,100.0,101.5154367495305,98.14960210749436,2024-01-01 00:04:30,normal,normal
74.0,100.0,129.0051947965154,96.88077243093467,2024-01-01 00:04:31,normal,normal
73.0,100.0,144.3518755599125,95.03209682357011,2024-01-01 00:04:32,normal,normal
73.0,100.0,151.3440535707802,93.48859664324658,2024-01-01 00:04:33,normal,normal
73.0,100.0,153.36109305423744,92.22505172393303,2024-01-01 00:04:34,normal,normal
72.0,100.0,103.8661822229232,98.17044459534802,2024-01-01 00:04:35,normal,normal
72.0,100.0,132.022938942648,96.28575238367227,2024-01-01 00:04:36,normal,normal
72.0,100.0,145.89805703382888,94.0443046599318,2024-01-01 00:04:37,normal,normal
73.0,100.0,154.36565994871495,92.73286670508539,2024-01-01 00:04:38,normal,normal
73.0,100.0,158.70447262943793,91.55806418353437,2024-01-01 00:04:39,normal,normal
73.0,100.0,105.2252634349314,98.19966416478964,2024-01-01 00:04:40,normal,normal
73.0,100.0,133.9758126198613,96.4392760808074,2024-01-01 00:04:41,normal,normal
72.0,100.0,147.7729067821379,94.0345166463216,2024-01-01 00:04:42,normal,normal
72.0,100.0,155.84423827035698,92.2747691856482,2024-01-01 00:04:43,normal,normal
71.0,100.0,159.2446695805198,90.82152902009383,2024-01-01 00:04:44,normal,normal
70.0,100.0,86.35281106553751,98.46245217918542,2024-01-01 00:04:45,normal,normal
70.0,100.0,101.81119852705403,98.09712336319849,2024-01-01 00:04:46,normal,normal
70.0,100.0,112.70975278873507,97.18733969143476,2024-01-01 00:04:47,normal,normal
70.0,100.0,118.85200961471597,96.08313059327828,2024-01-01 00:04:48,normal,normal
70.0,100.0,122.05737506158822,94.86776046464419,2024-01-01 00:04:49,normal,normal
70.0,100.0,72.25474071006911,98.04967678224916,2024-01-01 00:04:50,normal,normal
70.0,100.0,79.60540149171261,97.89955427224044,2024-01-01 00:04:51,normal,normal
71.0,100.0,86.4072870597731,97.32748823354379,2024-01-01 00:04:52,normal,normal
71.0,100.0,90.28906360743593,96.75138521039293,2024-01-01 00:04:53,normal,normal
71.0,100.0,92.0908773038866,96.10942869864189,2024-01-01 00:04:54,normal,normal
71.0,100.0,73.1364974934151,98.500378229089,2024-01-01 00:04:55,normal,normal
71.0,100.0,79.37968243571696,98.47339462906122,2024-01-01 00:04:56,normal,normal
71.0,100.0,85.26120098446968,98.08939111481767,2024-01-01 00:04:57,normal,normal
71.0,100.0,88.53100911812436,97.71617438689228,2024-01-01 00:04:58,normal,normal
71.0,100.0,90.24445060140002,97.30372838883,2024-01-01 00:04:59,normal,normal
71.0,100.0,72.9702000214914,98.58323149249433,2024-01-01 00:05:00,normal,normal
71.0,100.0,80.71397075747169,98.28556251953118,2024-01-01 00:05:01,normal,normal
71.0,100.0,88.45036539590697,97.82261909907834,2024-01-01 00:05:02,normal,normal
71.0,100.0,93.45626686139961,97.46913673162258,2024-01-01 00:05:03,normal,normal
71.0,100.0,96.67354018510298,97.04131618487023,2024-01-01 00:05:04,normal,normal
71.0,100.0,72.41311235072416,98.50671648772136,2024-01-01 00:05:05,normal,normal
71.0,100.0,79.6145556657338,98.88227966922157,2024-01-01 00:05:06,normal,normal
71.0,100.0,86.73762265842657,98.58720810084571,2024-01-01 00:05:07,normal,normal
71.0,100.0,91.19447505031269,98.31973950095393,2024-01-01 00:05:08,normal,normal
70.0,100.0,93.89903911595579,97.95652015207015,2024-01-01 00:05:09,normal,normal
70.0,100.0,70.26576785166844,98.50653248436033,2024-01-01 00:05:10,normal,normal
70.0,100.0,76.1907415423871,98.90176020362624,2024-01-01 00:05:11,normal,normal
70.0,100.0,82.14709838359413,98.71268524996573,2024-01-01 00:05:12,normal,normal
70.0,100.0,85.81742680163352,98.54964389683737,2024-01-01 00:05:13,normal,normal
70.0,100.0,88.11404112291584,98.26944086790876,2024-01-01 00:05:14,normal,normal
70.0,100.0,70.19510391089605,98.60694122915,2024-01-01 00:05:15,normal,normal
70.0,100.0,76.89918923173684,98.62912759869398,2024-01-01 00:05:16,normal,normal
70.0,100.0,84.1475250347428,98.16098895834476,2024-01-01 00:05:17,normal,normal
69.0,100.0,88.36067221085385,97.78422523705822,2024-01-01 00:05:18,normal,normal
69.0,100.0,90.58728106362618,97.30256727833533,2024-01-01 00:05:19,normal,normal
69.0,100.0,69.20485023000029,98.62933131670083,2024-01-01 00:05:20,normal,normal
68.0,100.0,74.18281998677145,98.76591068647217,2024-01-01 00:05:21,normal,normal
72.0,100.0,80.10198824772701,98.54711343990152,2024-01-01 00:05:22,normal,normal
72.0,100.0,84.1039369901184,98.37423119273276,2024-01-01 00:05:23,normal,normal
72.0,100.0,86.89026337535434,98.11320887130358,2024-01-01 00:05:24,normal,normal
72.0,100.0,71.9492417991361,98.06921153192984,2024-01-01 00:05:25,normal,normal
72.0,100.0,76.61284038568317,98.16925350216283,2024-01-01 00:05:26,normal,normal
68.0,100.0,81.60036705180423,97.66947860537141,2024-01-01 00:05:27,normal,normal
68.0,100.0,84.607102427727,97.00497880684263,2024-01-01 00:05:28,normal,normal
68.0,100.0,86.34461540159862,96.30461724611673,2024-01-01 00:05:29,normal,normal
68.0,100.0,70.12644559206055,98.62985786203303,2024-01-01 00:05:30,normal,normal
68.0,100.0,71.65816886767686,98.70758901402027,2024-01-01 00:05:31,normal,normal
68.0,100.0,73.74538095480548,98.56232493204175,2024-01-01 00:05:32,normal,normal
68.0,100.0,74.90694213511392,98.43982181938861,2024-01-01 00:05:33,normal,normal
67.0,100.0,75.83382943939321,98.26802510990554,2024-01-01 00:05:34,normal,normal
