pulse,spo2,gen_pulse,gen_spo2,timestamp,label,gen_label
75.0,100.0,73.78075178967833,99.41992909619279,2024-01-01 00:00:42,normal,normal
77.0,100.0,73.84974226905683,99.39818883774723,2024-01-01 00:00:43,normal,normal
82.0,100.0,73.89189066358144,99.37545125277049,2024-01-01 00:00:44,normal,normal
85.0,100.0,78.51380226207537,99.74103174088195,2024-01-01 00:00:45,normal,normal
86.0,100.0,78.82263447658441,99.68980067110573,2024-01-01 00:00:46,normal,normal
83.0,100.0,79.06648663654437,99.62107081940168,2024-01-01 00:00:47,normal,normal
83.0,100.0,79.25084454075262,99.54240685515752,2024-01-01 00:00:48,normal,normal
80.0,100.0,79.40612928319692,99.46319696413258,2024-01-01 00:00:49,normal,normal
78.0,100.0,80.9470276536317,99.69995782909585,2024-01-01 00:00:50,normal,normal
78.0,100.0,80.95807034775923,99.58614433515388,2024-01-01 00:00:51,normal,normal
76.0,100.0,81.1361144445705,99.49391072813556,2024-01-01 00:00:52,normal,normal
76.0,99.0,81.28876402062754,99.38417044964787,2024-01-01 00:00:53,normal,normal
76.0,99.0,81.44670956290288,99.27274048205858,2024-01-01 00:00:54,normal,normal
76.0,99.0,77.36384945780226,99.70368685408381,2024-01-01 00:00:55,normal,normal
75.0,99.0,77.36921277226676,99.59139360843547,2024-01-01 00:00:56,normal,normal
75.0,99.0,77.3634955470004,99.43649447899612,2024-01-01 00:00:57,normal,normal
75.0,99.0,77.35291292482403,99.24565738184347,2024-01-01 00:00:58,normal,normal
75.0,99.0,77.33162628435063,99.04036332656281,2024-01-01 00:00:59,normal,normal
76.0,99.0,76.14911707185654,99.42378745067474,2024-01-01 00:01:00,normal,normal
74.0,99.0,76.15005529217323,99.33758484515651,2024-01-01 00:01:01,normal,normal
74.0,99.0,76.21853751598098,99.22797537084348,2024-01-01 00:01:02,normal,normal
73.0,99.0,76.32653230290751,99.08652355941744,2024-01-01 00:01:03,normal,normal
75.0,99.0,76.4251780166841,98.92567984476477,2024-01-01 00:01:04,normal,normal
75.0,99.0,74.88871241833904,99.29073158612516,2024-01-01 00:01:05,normal,normal
75.0,99.0,74.95429630976699,99.27693683334807,2024-01-01 00:01:06,normal,normal
75.0,99.0,75.00147357486205,99.21539767201608,2024-01-01 00:01:07,normal,normal
73.0,99.0,75.04801218028666,99.1354628279781,2024-01-01 00:01:08,normal,normal
74.0,99.0,75.07399989762233,99.04685424409412,2024-01-01 00:01:09,normal,normal
73.0,99.0,74.65292475743989,99.33472366973767,2024-01-01 00:01:10,normal,normal
73.0,99.0,74.63480312180053,99.35928248533098,2024-01-01 00:01:11,normal,normal
72.0,99.0,74.59116931757292,99.34203336683908,2024-01-01 00:01:12,normal,normal
71.0,99.0,74.54663072532676,99.31779853858703,2024-01-01 00:01:13,normal,normal
72.0,99.0,74.48331031535105,99.28849346328566,2024-01-01 00:01:14,normal,normal
71.0,99.0,72.61119206097531,99.4154452559084,2024-01-01 00:01:15,normal,normal
71.0,99.0,72.65932997565038,99.4255575836064,2024-01-01 00:01:16,normal,normal
70.0,99.0,72.73519166891597,99.4429074965215,2024-01-01 00:01:17,normal,normal
70.0,99.0,72.84929483295168,99.46176372199797,2024-01-01 00:01:18,normal,normal
70.0,99.0,72.92018001074665,99.4735840985718,2024-01-01 00:01:19,normal,normal
70.0,99.0,71.10242424503957,99.47024822344812,2024-01-01 00:01:20,normal,normal
70.0,99.0,71.01639937495858,99.51837538536866,2024-01-01 00:01:21,normal,normal
70.0,99.0,71.04224465740373,99.5419890781262,2024-01-01 00:01:22,normal,normal
70.0,99.0,71.08401749779422,99.56931491077815,2024-01-01 00:01:23,normal,normal
71.0,99.0,71.09193968287695,99.5873931684718,2024-01-01 00:01:24,normal,normal
71.0,99.0,70.58641721761924,99.45267305306203,2024-01-01 00:01:25,normal,normal
71.0,99.0,70.78170440005748,99.48938854615398,2024-01-01 00:01:26,normal,normal
70.0,99.0,70.91613295042421,99.51051555864659,2024-01-01 00:01:27,normal,normal
70.0,99.0,70.99381099082524,99.52298789154074,2024-01-01 00:01:28,normal,normal
72.0,99.0,71.01144099635857,99.52441840551613,2024-01-01 00:01:29,normal,normal
72.0,99.0,71.85722953296796,99.35735913307862,2024-01-01 00:01:30,normal,normal
72.0,99.0,71.80816421964234,99.39732983626207,2024-01-01 00:01:31,normal,normal
72.0,99.0,71.80621994711288,99.43138611145172,2024-01-01 00:01:32,normal,normal
71.0,99.0,71.83795608513236,99.4623470319335,2024-01-01 00:01:33,normal,normal
73.0,99.0,71.83816502188179,99.48384544275063,2024-01-01 00:01:34,normal,normal
73.0,99.0,72.91703725380724,99.33169467565958,2024-01-01 00:01:35,normal,normal
75.0,99.0,73.00854816451054,99.35133211321632,2024-01-01 00:01:36,normal,normal
76.0,99.0,73.10230587074508,99.34473358086376,2024-01-01 00:01:37,normal,normal
76.0,99.0,73.21288225983433,99.32677654192045,2024-01-01 00:01:38,normal,normal
76.0,99.0,73.28316311710054,99.30263734670929,2024-01-01 00:01:39,normal,normal
80.0,99.0,76.54496793604355,99.17415151752874,2024-01-01 00:01:40,normal,normal
82.0,99.0,76.57391456290688,99.13997070555727,2024-01-01 00:01:41,normal,normal
81.0,99.0,76.73353558928925,99.09164136491809,2024-01-01 00:01:42,normal,normal
79.0,100.0,76.95158230746317,99.02899862631328,2024-01-01 00:01:43,normal,normal
76.0,99.0,77.15562923566895,98.95555193478036,2024-01-01 00:01:44,normal,normal
77.0,99.0,79.49252753098754,99.2375461958027,2024-01-01 00:01:45,normal,normal
78.0,99.0,79.57504134474324,99.17531555670867,2024-01-01 00:01:46,normal,normal
77.60625039475106,99.46045345803752,79.78244444039929,99.09545002266175,2024-01-01 00:01:47,rapid_drop,normal
79.2883871534026,99.3024899362188,79.9798606496223,98.98910423785404,2024-01-01 00:01:48,rapid_drop,normal
76.91121680747096,98.02165508149152,80.1696767845846,98.86042758499595,2024-01-01 00:01:49,rapid_drop,normal
76.715675523907,96.8345994037006,78.82973784241531,98.8835876291151,2024-01-01 00:01:50,rapid_drop,rapid_drop
80.64709500068827,95.06314957079036,78.828053289873,98.76995513379077,2024-01-01 00:01:51,rapid_drop,rapid_drop
80.32676860551257,93.57613911985632,79.0472886380905,98.61022907961122,2024-01-01 00:01:52,rapid_drop,rapid_drop
81.32344908564514,92.7402101401484,79.3103375873796,98.41282165337364,2024-01-01 00:01:53,rapid_drop,rapid_drop
83.04096742376859,91.76668834508358,79.5595026413038,98.17955734842562,2024-01-01 00:01:54,rapid_drop,rapid_drop
79.38077544644014,91.2324092181434,83.3062127773816,93.70421631228571,2024-01-01 00:01:55,rapid_drop,rapid_drop
79.50209392612608,92.0824050197908,83.81935369559557,93.47412100391105,2024-01-01 00:01:56,rapid_drop,rapid_drop
80.69404981377774,91.84583048750696,84.44277742741981,93.41734520858277,2024-01-01 00:01:57,rapid_drop,rapid_drop
84.8674914439843,91.32747928424,84.77199983734418,93.49001275258836,2024-01-01 00:01:58,rapid_drop,rapid_drop
85.3734205886919,91.66657318208118,84.95768656960584,93.62723886657973,2024-01-01 00:01:59,rapid_drop,rapid_drop
84.7617420744765,91.7218419369244,84.3030432378371,92.95381827430556,2024-01-01 00:02:00,rapid_drop,rapid_drop
81.5010677866178,92.17972314637892,84.66923971401332,93.43405746957997,2024-01-01 00:02:01,rapid_drop,rapid_drop
85.35437795819567,92.46128108564108,85.15944498747797,93.94153519641117,2024-01-01 00:02:02,rapid_drop,rapid_drop
87.87212307340725,92.9471522701326,85.41246642374387,94.45242297480333,2024-01-01 00:02:03,rapid_drop,rapid_drop
87.00330771140506,92.92464993017784,85.57653207163807,94.87886434487667,2024-01-01 00:02:04,rapid_drop,rapid_drop
83.94688410794367,93.29241014988258,84.7097647377058,93.41250353703593,2024-01-01 00:02:05,rapid_drop,rapid_drop
80.73810260648698,94.09197892033411,85.2603991621459,94.03167534676285,2024-01-01 00:02:06,rapid_drop,rapid_drop
80.59575888955015,94.8308165969997,85.68241463861327,94.62967723078992,2024-01-01 00:02:07,rapid_drop,rapid_drop
78.73758677685198,95.41472181278166,85.84252209586542,95.19042455220934,2024-01-01 00:02:08,rapid_drop,rapid_drop
79.23631700701729,96.12901119484614,85.96028697316495,95.65637733617422,2024-01-01 00:02:09,rapid_drop,rapid_drop
79.77059768911387,97.21141656352752,80.1021848943684,96.61443385867315,2024-01-01 00:02:10,rapid_drop,rapid_drop
77.12856782239336,97.88415378109612,80.3197992900032,97.37513991447506,2024-01-01 00:02:11,rapid_drop,rapid_drop
78.42113036956276,98.3873139249106,80.4022185502068,98.1329537528302,2024-01-01 00:02:12,rapid_drop,rapid_drop
76.76955247896673,98.67223130679396,80.50771129537632,98.73010867245301,2024-01-01 00:02:13,rapid_drop,rapid_drop
76.26318507747739,98.98329426246636,80.75570930213294,99.16640494628146,2024-01-01 00:02:14,rapid_drop,rapid_drop
74.46659720001901,99.57372109800892,76.84541734941257,98.97173670250504,2024-01-01 00:02:15,rapid_drop,rapid_drop
75.0,100.0,76.88664777645933,99.15764069790987,2024-01-01 00:02:16,normal,rapid_drop
74.0,100.0,76.90535904176224,99.29526468074364,2024-01-01 00:02:17,normal,rapid_drop
74.0,100.0,76.97789394930795,99.40604814833107,2024-01-01 00:02:18,normal,rapid_drop
73.0,100.0,77.0847960502364,99.4853838296164,2024-01-01 00:02:19,normal,rapid_drop
72.0,100.0,74.41510721798198,99.72163327532635,2024-01-01 00:02:20,normal,normal
73.0,100.0,74.38257547590504,99.73933069673926,2024-01-01 00:02:21,normal,normal
73.0,100.0,74.28001872734995,99.72406738322573,2024-01-01 00:02:22,normal,normal
73.0,100.0,74.23028863726022,99.71796692426649,2024-01-01 00:02:23,normal,normal
72.0,100.0,74.19730613349236,99.70860978053508,2024-01-01 00:02:24,normal,normal
72.0,100.0,73.36289038205562,99.86019965283666,2024-01-01 00:02:25,normal,normal
72.0,100.0,73.17263025650078,99.83420457201338,2024-01-01 00:02:26,normal,normal
70.0,100.0,72.92224205202261,99.78102154117997,2024-01-01 00:02:27,normal,normal
69.0,100.0,72.72496199024167,99.74132092575961,2024-01-01 00:02:28,normal,normal
69.0,100.0,72.5371138266531,99.70211322235025,2024-01-01 00:02:29,normal,normal
68.0,100.0,70.88643394571173,100.0265330137187,2024-01-01 00:02:30,normal,normal
67.0,100.0,70.49721476780726,99.98474705237534,2024-01-01 00:02:31,normal,normal
67.0,100.0,69.90133973331592,99.92857130460811,2024-01-01 00:02:32,normal,normal
66.0,100.0,69.42127949979604,99.89698497205791,2024-01-01 00:02:33,normal,normal
66.0,100.0,69.00844853460592,99.86256150138362,2024-01-01 00:02:34,normal,normal
66.0,100.0,67.22079828133795,100.12773562851841,2024-01-01 00:02:35,normal,normal
65.0,100.0,66.73237574134185,100.0797073439362,2024-01-01 00:02:36,normal,normal
65.0,100.0,66.07337182222842,100.03576436718971,2024-01-01 00:02:37,normal,normal
64.0,100.0,65.59747001040216,100.02684446627435,2024-01-01 00:02:38,normal,normal
64.0,100.0,65.20681439234534,100.00719080723033,2024-01-01 00:02:39,normal,normal
64.0,100.0,65.52089856093335,99.9860974174568,2024-01-01 00:02:40,normal,normal
64.0,100.0,65.40689647972316,99.95992493254998,2024-01-01 00:02:41,normal,normal
64.0,100.0,65.3848391431613,99.95371269279663,2024-01-01 00:02:42,normal,normal
63.0,100.0,65.36937588910358,99.96074264297661,2024-01-01 00:02:43,normal,normal
64.0,100.0,65.30467707696144,99.94704182735765,2024-01-01 00:02:44,normal,normal
64.0,100.0,65.51494966737305,100.07254098579506,2024-01-01 00:02:45,normal,normal
64.0,100.0,65.28544038651694,100.05658081193508,2024-01-01 00:02:46,normal,normal
63.0,100.0,65.03034989605179,100.04907336015701,2024-01-01 00:02:47,normal,normal
63.0,100.0,64.85439903593394,100.0548157666517,2024-01-01 00:02:48,normal,normal
63.0,100.0,64.67248187086,100.0364077703622,2024-01-01 00:02:49,normal,normal
63.0,100.0,65.20001814419011,100.08391726228778,2024-01-01 00:02:50,normal,normal
63.0,100.0,64.78974085038196,100.05221487236955,2024-01-01 00:02:51,normal,normal
62.0,100.0,64.43697726605484,100.02460280420127,2024-01-01 00:02:52,normal,normal
62.0,100.0,64.19298170390458,100.02787467818426,2024-01-01 00:02:53,normal,normal
63.0,100.0,63.97271980881051,100.01865364747788,2024-01-01 00:02:54,normal,normal
63.0,100.0,64.16387758854812,100.10879733706314,2024-01-01 00:02:55,normal,normal
63.0,100.0,64.00223212466818,100.07622001910862,2024-01-01 00:02:56,normal,normal
63.0,100.0,63.90303553367491,100.10579031572689,2024-01-01 00:02:57,normal,normal
63.0,100.0,63.883442876916554,100.14892177570553,2024-01-01 00:02:58,normal,normal
63.0,100.0,63.851327557388835,100.16408739162526,2024-01-01 00:02:59,normal,normal
64.0,100.0,64.70050744697748,100.04365110683386,2024-01-01 00:03:00,normal,normal
64.0,100.0,64.24643372166858,100.01084565578104,2024-01-01 00:03:01,normal,normal
64.0,100.0,64.07004467475676,100.00858172602997,2024-01-01 00:03:02,normal,normal
64.0,100.0,64.02331345576626,100.0192663772926,2024-01-01 00:03:03,normal,normal
63.0,100.0,63.95682320445767,100.00775693713616,2024-01-01 00:03:04,normal,normal
63.0,100.0,64.3971119408027,100.12234272134042,2024-01-01 00:03:05,normal,normal
63.0,100.0,64.31502011156988,100.09651472183604,2024-01-01 00:03:06,normal,normal
63.0,100.0,64.06264966804645,100.12648539425385,2024-01-01 00:03:07,normal,normal
63.0,100.0,63.95316100754396,100.16282934155319,2024-01-01 00:03:08,normal,normal
63.0,100.0,63.86565713612091,100.16408945617819,2024-01-01 00:03:09,normal,normal
62.0,100.0,63.981490315787944,100.07758837529414,2024-01-01 00:03:10,normal,normal
62.0,100.0,63.995202757269375,100.05220794137044,2024-01-01 00:03:11,normal,normal
63.0,100.0,64.12020593871716,100.0721991548178,2024-01-01 00:03:12,normal,normal
62.0,100.0,64.214722733443,100.09114835890996,2024-01-01 00:03:13,normal,normal
63.0,100.0,64.23002541573958,100.08115990438749,2024-01-01 00:03:14,normal,normal
63.0,100.0,64.11865535719241,100.11657347565769,2024-01-01 00:03:15,normal,normal
63.0,100.0,63.780743693470946,100.10200274591668,2024-01-01 00:03:16,normal,normal
64.0,100.0,63.62654643778846,100.11561331107919,2024-01-01 00:03:17,normal,normal
64.0,100.0,63.57236797790028,100.14663130170257,2024-01-01 00:03:18,normal,normal
64.0,100.0,63.50339756999192,100.15229392797349,2024-01-01 00:03:19,normal,normal
65.0,100.0,65.29880363278288,100.0284060056265,2024-01-01 00:03:20,normal,normal
65.0,100.0,65.00473773285023,100.0006346719468,2024-01-01 00:03:21,normal,normal
66.0,100.0,64.74730831155114,100.02262452009427,2024-01-01 00:03:22,normal,normal
66.0,100.0,64.69495030982237,100.05253782743435,2024-01-01 00:03:23,normal,normal
66.0,100.0,64.66133664295727,100.05627452076175,2024-01-01 00:03:24,normal,normal
66.0,100.0,66.38091704439893,100.1241978696122,2024-01-01 00:03:25,normal,normal
66.0,100.0,66.01440135929995,100.12232635238507,2024-01-01 00:03:26,normal,normal
65.0,100.0,65.63776578405012,100.10046362171059,2024-01-01 00:03:27,normal,normal
64.0,100.0,65.37851203539253,100.0927839272313,2024-01-01 00:03:28,normal,normal
63.0,100.0,65.14276173644683,100.06873866917825,2024-01-01 00:03:29,normal,normal
63.0,100.0,65.64009600918618,100.14357915513808,2024-01-01 00:03:30,normal,normal
64.0,100.0,65.31129630925952,100.10646483466132,2024-01-01 00:03:31,normal,normal
64.0,100.0,64.89838892738787,100.08048184621947,2024-01-01 00:03:32,normal,normal
64.0,100.0,64.61165322508123,100.08155556120889,2024-01-01 00:03:33,normal,normal
65.0,100.0,64.36512720674338,100.06622020954505,2024-01-01 00:03:34,normal,normal
65.0,100.0,65.8164221816132,99.99797066133235,2024-01-01 00:03:35,normal,normal
65.0,100.0,65.55541375118027,99.98270638927639,2024-01-01 00:03:36,normal,normal
64.0,100.0,65.5242531565215,99.96826366181678,2024-01-01 00:03:37,normal,normal
65.0,100.0,65.53930627547847,99.97047406065984,2024-01-01 00:03:38,normal,normal
65.0,100.0,65.50606211712393,99.95756072451395,2024-01-01 00:03:39,normal,normal
66.0,100.0,66.0998487514207,100.0848943856939,2024-01-01 00:03:40,normal,normal
67.0,100.0,65.5874603924246,100.0733760974535,2024-01-01 00:03:41,normal,normal
67.0,100.0,65.13740386304349,100.03655287893926,2024-01-01 00:03:42,normal,normal
69.0,100.0,64.77719013591938,100.0164563732927,2024-01-01 00:03:43,normal,normal
70.0,100.0,64.44800545068588,99.98463291209217,2024-01-01 00:03:44,normal,normal
71.0,100.0,69.2370843437734,100.06291604005558,2024-01-01 00:03:45,normal,normal
71.0,100.0,68.7241059319201,100.04828160411,2024-01-01 00:03:46,normal,normal
71.0,100.0,68.07301259029222,100.00565183049231,2024-01-01 00:03:47,normal,normal
72.0,100.0,67.64570404950584,99.97274285685708,2024-01-01 00:03:48,normal,normal
72.0,100.0,67.30140337083058,99.92901238159388,2024-01-01 00:03:49,normal,normal
71.0,100.0,71.1703006369127,100.06269601770093,2024-01-01 00:03:50,normal,normal
70.0,100.0,70.78627585875114,100.03730762050166,2024-01-01 00:03:51,normal,normal
68.0,100.0,70.22755093906903,99.99588531540935,2024-01-01 00:03:52,normal,normal
65.0,100.0,69.86645793645772,99.94842109618006,2024-01-01 00:03:53,normal,normal
65.0,100.0,69.55677304720504,99.89091194215898,2024-01-01 00:03:54,normal,normal
59.0,100.0,67.8249543691252,100.07781724573276,2024-01-01 00:03:55,normal,normal
55.0,100.0,67.02539985942663,100.04205682957104,2024-01-01 00:03:56,normal,normal
53.0,100.0,66.10667111666962,99.98355123382719,2024-01-01 00:03:57,normal,normal
52.0,100.0,65.41344122993925,99.944595922013,2024-01-01 00:03:58,normal,normal
53.0,100.0,64.85302450296659,99.900138871588,2024-01-01 00:03:59,normal,normal
63.0,100.0,60.54278607839414,99.96702257057231,2024-01-01 00:04:00,normal,normal
72.0,100.0,60.645220221703894,99.96480479832594,2024-01-01 00:04:01,normal,normal
76.0,100.0,61.79395350279715,100.06471736248322,2024-01-01 00:04:02,normal,normal
80.0,100.0,63.00486384554284,100.14047598462274,2024-01-01 00:04:03,normal,normal
81.0,100.0,63.941719785912866,100.17393943818658,2024-01-01 00:04:04,normal,normal
81.0,100.0,74.8355796094978,100.01755633759788,2024-01-01 00:04:05,normal,normal
81.0,100.0,74.93217513142056,99.95961377493046,2024-01-01 00:04:06,normal,normal
81.0,100.0,74.86645823627481,99.9196711644136,2024-01-01 00:04:07,normal,normal
80.0,100.0,74.89119378406352,99.87663541120988,2024-01-01 00:04:08,normal,normal
80.0,100.0,74.90876816986032,99.82985809823258,2024-01-01 00:04:09,normal,normal
80.0,100.0,78.9271171189734,99.95815649550107,2024-01-01 00:04:10,normal,normal
90.0,100.0,78.70710623816858,99.8957810427661,2024-01-01 00:04:11,normal,normal
99.0,100.0,78.54046684742224,99.87843348934007,2024-01-01 00:04:12,normal,normal
98.0,100.0,78.49727304367563,99.84323876068,2024-01-01 00:04:13,normal,normal
98.0,100.0,78.50946198802578,99.80304840381204,2024-01-01 00:04:14,normal,normal
84.0,100.0,92.26585974724341,99.04824199233033,2024-01-01 00:04:15,normal,normal
77.0,100.0,92.02862561045681,99.09079688903745,2024-01-01 00:04:16,normal,normal
77.0,100.0,91.68274726586338,99.09685281264072,2024-01-01 00:04:17,normal,normal
77.0,100.0,91.49069763574161,99.04915057995271,2024-01-01 00:04:18,normal,normal
77.0,100.0,91.52083966374688,98.99060107559217,2024-01-01 00:04:19,normal,normal
77.0,100.0,83.85718865863906,99.59063237827816,2024-01-01 00:04:20,normal,normal
77.0,100.0,83.72729190767558,99.46357521972217,2024-01-01 00:04:21,normal,normal
77.0,100.0,83.67670406451843,99.35365001627957,2024-01-01 00:04:22,normal,normal
77.0,100.0,83.60439163591887,99.25283288300471,2024-01-01 00:04:23,normal,normal
76.0,100.0,83.61955986354798,99.16154403015199,2024-01-01 00:04:24,normal,normal
75.0,100.0,76.3952959504909,99.86959985724339,2024-01-01 00:04:25,normal,normal
75.0,100.0,76.03848276569383,99.81226397819998,2024-01-01 00:04:26,normal,normal
75.0,100.0,75.43692061314133,99.74029867712527,2024-01-01 00:04:27,normal,normal
74.0,100.0,74.93187164111902,99.68138769166765,2024-01-01 00:04:28,normal,normal
74.0,100.0,74.5266199532446,99.62896950395917,2024-01-01 00:04:29,normal,normal
73.0,100.0,74.2697863886013,99.97410900102162,2024-01-01 00:04:30,normal,normal
74.0,100.0,74.01493191927904,99.92233915666583,2024-01-01 00:04:31,normal,normal
73.0,100.0,73.55345182148756,99.84613857273217,2024-01-01 00:04:32,normal,normal
73.0,100.0,73.20114673724946,99.75667087676199,2024-01-01 00:04:33,normal,normal
73.0,100.0,72.89089089930995,99.66111872211776,2024-01-01 00:04:34,normal,normal
72.0,100.0,73.79162568999672,99.93440219194248,2024-01-01 00:04:35,normal,normal
72.0,100.0,73.3866583882535,99.85074989915972,2024-01-01 00:04:36,normal,normal
72.0,100.0,72.80494220408553,99.74291918466021,2024-01-01 00:04:37,normal,normal
73.0,100.0,72.34957640811433,99.63638950717404,2024-01-01 00:04:38,normal,normal
73.0,100.0,71.94179571500197,99.52928853839973,2024-01-01 00:04:39,normal,normal
73.0,100.0,73.11744967405511,99.99061421685397,2024-01-01 00:04:40,normal,normal
73.0,100.0,72.8936215865491,99.87216668640225,2024-01-01 00:04:41,normal,normal
72.0,100.0,72.44258228060583,99.73757759636923,2024-01-01 00:04:42,normal,normal
72.0,100.0,72.07416294956757,99.59138756224475,2024-01-01 00:04:43,normal,normal
71.0,100.0,71.7164642018348,99.43749210046343,2024-01-01 00:04:44,normal,normal
70.0,100.0,72.13119494376517,99.9422092988309,2024-01-01 00:04:45,normal,normal
70.0,100.0,71.56272447894159,99.83356426567029,2024-01-01 00:04:46,normal,normal
70.0,100.0,70.8296070190645,99.71055016534908,2024-01-01 00:04:47,normal,normal
70.0,100.0,70.26744818521344,99.58878438220758,2024-01-01 00:04:48,normal,normal
70.0,100.0,69.75999885882204,99.46405736656436,2024-01-01 00:04:49,normal,normal
70.0,100.0,70.41722391366598,99.95375029715349,2024-01-01 00:04:50,normal,normal
70.0,100.0,70.25145098168494,99.8526947080157,2024-01-01 00:04:51,normal,normal
71.0,100.0,69.88100225573783,99.70980515667904,2024-01-01 00:04:52,normal,normal
71.0,100.0,69.53457932137617,99.57897311056655,2024-01-01 00:04:53,normal,normal
71.0,100.0,69.1812015016977,99.4459895791034,2024-01-01 00:04:54,normal,normal
71.0,100.0,71.31826267830418,99.98584981857378,2024-01-01 00:04:55,normal,normal
71.0,100.0,71.29701593894613,99.83064085872753,2024-01-01 00:04:56,normal,normal
71.0,100.0,71.05330573022682,99.68521367690909,2024-01-01 00:04:57,normal,normal
71.0,100.0,70.900304057055,99.53365558397576,2024-01-01 00:04:58,normal,normal
71.0,100.0,70.72137391365816,99.37242491311758,2024-01-01 00:04:59,normal,normal
71.0,100.0,71.11554760096357,99.89987785311098,2024-01-01 00:05:00,normal,normal
71.0,100.0,71.08051683994142,99.8009932888426,2024-01-01 00:05:01,normal,normal
71.0,100.0,70.83195272099681,99.67705036090695,2024-01-01 00:05:02,normal,normal
71.0,100.0,70.61496126641126,99.54535164496986,2024-01-01 00:05:03,normal,normal
71.0,100.0,70.38935504011057,99.40342196327558,2024-01-01 00:05:04,normal,normal
71.0,100.0,71.84630001291303,99.85803083998825,2024-01-01 00:05:05,normal,normal
71.0,100.0,71.81477087704344,99.74382832528784,2024-01-01 00:05:06,normal,normal
71.0,100.0,71.53904401337255,99.59988909625655,2024-01-01 00:05:07,normal,normal
71.0,100.0,71.32157761460192,99.44619065181155,2024-01-01 00:05:08,normal,normal
70.0,100.0,71.10535999982909,99.28135954811907,2024-01-01 00:05:09,normal,normal
70.0,100.0,71.21584691368997,99.92443231839633,2024-01-01 00:05:10,normal,normal
70.0,100.0,70.97336711027289,99.79056346239824,2024-01-01 00:05:11,normal,normal
70.0,100.0,70.52380970757099,99.61765118241644,2024-01-01 00:05:12,normal,normal
70.62767145847398,99.80098838582586,70.12728257993513,99.43317335067906,2024-01-01 00:05:13,rapid_drop,normal
70.03400300748869,99.23582323053584,69.73631065485486,99.23850282114762,2024-01-01 00:05:14,rapid_drop,normal
70.29805574784466,98.17540566527452,70.91718633986929,99.78164651084418,2024-01-01 00:05:15,rapid_drop,rapid_drop
70.24790636174411,96.81713682657929,70.68260647364033,99.66940598502947,2024-01-01 00:05:16,rapid_drop,rapid_drop
70.47021010615794,95.00308966015037,70.4041595630277,99.52851145542532,2024-01-01 00:05:17,rapid_drop,rapid_drop
70.38881568722509,94.49680572203576,70.22226754774768,99.37113095457141,2024-01-01 00:05:18,rapid_drop,rapid_drop
71.23168241302851,93.62719302602603,70.03412097218131,99.19634833710703,2024-01-01 00:05:19,rapid_drop,rapid_drop
71.40194229305739,93.72705529460224,72.54896639250964,95.3933966490549,2024-01-01 00:05:20,rapid_drop,rapid_drop
